"sound.files","selec","start","end","bottom.freq","top.freq","distance","signal.type","duration","frequency.modulation","amplitude.modulation","transect","site","frequency","treatment.replicates","reference","blur.ratio","envelope.correlation","excess.attenuation","SPL","signal.to.noise.ratio.t2","signal.to.noise.ratio","cross.correlation","spectral.blur.ratio","spectrum.correlation","tail.to.noise.ratio","tail.to.signal.ratio"
"200303-012.wav_348",1,0.04,0.240022675736903,7.8,8.2,30,"0.2_no.fm_no.am_no.harm_47_mx","long","no_fm","no.am","mx2","Mexico_DF",8,"frq:_8_dur:_long_no.am_no_fm","200303-000.wav_348-1",0.0899561884741627,0.945761515277225,90.3733968384795,43.39980656976,-2.77152586734566,4.74491477644438,0.92614810682623,0.191558185989448,0.999875525521869,-1.86082747338925,-8.23258334651916
"200303-026.wav_348",1,0.04,0.240022675736903,7.8,8.2,30,"0.2_no.fm_no.am_no.harm_47_mx","long","no_fm","no.am","mx3","Mexico_DF",8,"frq:_8_dur:_long_no.am_no_fm","200303-000.wav_348-1",0.0601811582491709,0.968489463474916,49.4946838483989,51.5741897945867,-3.61996575690774,4.39785172624881,0.915317198354173,0.257434091442225,0.999375728768365,-2.87689130653898,-9.09808476746116
"200303-027.wav_348",1,0.04,0.240022675736903,7.8,8.2,30,"0.2_no.fm_no.am_no.harm_47_mx","long","no_fm","no.am","mx3","Mexico_DF",8,"frq:_8_dur:_long_no.am_no_fm","200303-000.wav_348-1",0.166863507802583,0.799521943488008,66.8591562342256,51.0370976076471,-24.083550980023,0.526511053559285,0.705599744193027,0.345331171479974,0.996200571575186,-0.232254157312995,-0.998701635251243
"200303-000.wav_349",1,0.04,0.240022675736989,2.8,3.2,1,"0.2_no.fm_no.am_no.harm_48_mx","long","no_fm","no.am","mx1","Mexico_DF",3,"frq:_3_dur:_long_no.am_no_fm","200303-000.wav_349-1",NA,NA,NA,60.0002974702158,44.3444073181675,44.3969219606934,NA,NA,NA,7.92731720523197,-35.4273257017868
"200303-001.wav_349",1,0.04,0.240022675737003,2.8,3.2,30,"0.2_no.fm_no.am_no.harm_48_mx","long","no_fm","no.am","mx1","Mexico_DF",3,"frq:_3_dur:_long_no.am_no_fm","200303-000.wav_349-1",0.0230573947667509,0.997374787869316,8.40288088337288,56.5928462751087,13.5504740799163,15.207073774938,0.996264899340023,0.0247816935312848,0.999995317877887,2.5783854182775,-17.8891985463364
"200303-009.wav_349",1,0.04,0.240022675737003,2.8,3.2,30,"0.2_no.fm_no.am_no.harm_48_mx","long","no_fm","no.am","mx1","Mexico_DF",3,"frq:_3_dur:_long_no.am_no_fm","200303-000.wav_349-1",0.0255116848891337,0.995430726709281,11.884423995793,55.4251480388437,8.86854803746716,11.5407564590498,0.970389726325049,0.0823002937695353,0.99996147005219,5.87460729187204,-9.58900662551682
"200303-011.wav_349",1,0.04,0.240022675737003,2.8,3.2,30,"0.2_no.fm_no.am_no.harm_48_mx","long","no_fm","no.am","mx2","Mexico_DF",3,"frq:_3_dur:_long_no.am_no_fm","200303-000.wav_349-1",0.0148628392972089,0.998742878553859,4.43002953078309,58.0999089889021,19.3075832374805,20.2007150131234,0.993547672840558,0.037501811067938,0.999995696860022,0.067249996420251,-21.4018991930454
"200303-012.wav_349",1,0.04,0.240022675737003,2.8,3.2,30,"0.2_no.fm_no.am_no.harm_48_mx","long","no_fm","no.am","mx2","Mexico_DF",3,"frq:_3_dur:_long_no.am_no_fm","200303-000.wav_349-1",0.0296475760261284,0.993962673274247,21.3691924370392,54.4406514212373,12.7998512251213,14.5915298000223,0.986275797757182,0.071876989050717,0.999992048598309,-1.18829347327759,-15.2859751477373
"200303-026.wav_349",1,0.04,0.240022675737017,2.8,3.2,30,"0.2_no.fm_no.am_no.harm_48_mx","long","no_fm","no.am","mx3","Mexico_DF",3,"frq:_3_dur:_long_no.am_no_fm","200303-000.wav_349-1",0.0276532909666003,0.99610410452773,5.7307238775325,57.5915121879791,17.1617178199137,18.2895087901088,0.992524106918705,0.038790965246041,0.999990583804362,4.47372768372729,-14.6517056582475
"200303-027.wav_349",1,0.04,0.240022675736989,2.8,3.2,30,"0.2_no.fm_no.am_no.harm_48_mx","long","no_fm","no.am","mx3","Mexico_DF",3,"frq:_3_dur:_long_no.am_no_fm","200303-000.wav_349-1",0.0676542184238373,0.964061375100735,13.1116300264249,54.7786856058051,8.73163237927876,11.4403103693761,0.936174957829617,0.130477447928792,0.999980026705356,0.937298088406621,-11.8970123982939
"200303-000.wav_350",1,0.04,0.240022675736903,1.8,2.2,1,"0.2_no.fm_no.am_no.harm_49_mx","long","no_fm","no.am","mx1","Mexico_DF",2,"frq:_2_dur:_long_no.am_no_fm","200303-000.wav_350-1",NA,NA,NA,59.8638839195812,39.6209385490472,39.711201360193,NA,NA,NA,5.01664212572213,-43.4663271095288
"200303-001.wav_350",1,0.04,0.240022675736903,1.8,2.2,30,"0.2_no.fm_no.am_no.harm_49_mx","long","no_fm","no.am","mx1","Mexico_DF",2,"frq:_2_dur:_long_no.am_no_fm","200303-000.wav_350-1",0.0126502867971376,0.999038004847238,4.35558209381216,57.9931276149891,7.9476807836824,10.8734199185331,0.987096846533778,0.0335833123067562,0.999993702165649,-3.12762324051764,-12.6312801571244
"200303-009.wav_350",1,0.04,0.240022675736903,1.8,2.2,30,"0.2_no.fm_no.am_no.harm_49_mx","long","no_fm","no.am","mx1","Mexico_DF",2,"frq:_2_dur:_long_no.am_no_fm","200303-000.wav_350-1",0.0233803633105727,0.995760956860907,6.1704210359336,57.2663425304737,6.25912677048772,9.7021685729093,0.986689913395166,0.090116372367686,0.999911818649209,4.74942493558547,-10.3462637255668
"200303-011.wav_350",1,0.04,0.240022675736903,1.8,2.2,30,"0.2_no.fm_no.am_no.harm_49_mx","long","no_fm","no.am","mx2","Mexico_DF",2,"frq:_2_dur:_long_no.am_no_fm","200303-000.wav_350-1",0.0343104057992221,0.991362281746077,5.66640638768717,57.5318403556062,14.1532625263478,15.7081509770516,0.978772097868857,0.0461177435386127,0.999970410974206,3.127208971371,-15.5465735157414
"200303-012.wav_350",1,0.04,0.240022675736903,1.8,2.2,30,"0.2_no.fm_no.am_no.harm_49_mx","long","no_fm","no.am","mx2","Mexico_DF",2,"frq:_2_dur:_long_no.am_no_fm","200303-000.wav_350-1",0.0341097688015664,0.99268723508065,17.7459500854386,54.0349637632996,-5.66986053456892,3.64031896052548,0.959203960638361,0.0787600441745701,0.999950882361109,-1.35639196749928,-4.16002859324467
"200303-026.wav_350",1,0.04,0.240022675736903,1.8,2.2,30,"0.2_no.fm_no.am_no.harm_49_mx","long","no_fm","no.am","mx3","Mexico_DF",2,"frq:_2_dur:_long_no.am_no_fm","200303-000.wav_350-1",0.0415678114801139,0.991223925209199,2.97673044280201,58.5397908451323,18.189435583957,19.1983965405255,0.992794374975492,0.0249779012909801,0.999931781272018,5.1857889781152,-13.8811391130716
"200303-027.wav_350",1,0.04,0.240022675736903,1.8,2.2,30,"0.2_no.fm_no.am_no.harm_49_mx","long","no_fm","no.am","mx3","Mexico_DF",2,"frq:_2_dur:_long_no.am_no_fm","200303-000.wav_350-1",0.0363068218561992,0.988397150559599,6.03456688453387,57.2878849706692,-1.99442863866949,5.08050463856674,0.961106669842479,0.0747872343881468,0.999985443889188,-5.48767264324387,-13.4793076852084
"200303-000.wav_306",1,0.04,0.240022675736903,8.8,9.2,1,"0.2_no.fm_no.am_no.harm_5_mx","long","no_fm","no.am","mx1","Mexico_DF",9,"frq:_9_dur:_long_no.am_no_fm","200303-000.wav_306-1",NA,NA,NA,58.751974430449,32.9637602479157,33.1568635798569,NA,NA,NA,9.7649460825795,-28.831852276701
"200303-001.wav_306",1,0.04,0.240022675736903,8.8,9.2,30,"0.2_no.fm_no.am_no.harm_5_mx","long","no_fm","no.am","mx1","Mexico_DF",9,"frq:_9_dur:_long_no.am_no_fm","200303-000.wav_306-1",0.0246659135323831,0.989149171998243,32.0027151392428,52.7805904579658,13.3969816415797,15.0804289012194,0.963534147824888,0.0971578604289835,0.99998072121385,-3.15116263036275,-18.210129452814
"200303-009.wav_306",1,0.04,0.240022675736903,8.8,9.2,30,"0.2_no.fm_no.am_no.harm_5_mx","long","no_fm","no.am","mx1","Mexico_DF",9,"frq:_9_dur:_long_no.am_no_fm","200303-000.wav_306-1",0.041606913994967,0.983934680064841,42.0143058218484,52.5351998247522,0.331871846832568,6.18812076680195,0.956418235235708,0.218803499071964,0.998502826087726,-0.378048367740177,-7.00949254231669
"200303-011.wav_306",1,0.04,0.240022675736903,8.8,9.2,30,"0.2_no.fm_no.am_no.harm_5_mx","long","no_fm","no.am","mx2","Mexico_DF",9,"frq:_9_dur:_long_no.am_no_fm","200303-000.wav_306-1",0.128229406066663,0.878746430562792,62.7131135574064,53.1730927774423,-49.7504801382268,0.0282217905411532,0.801882329251551,0.381248239262955,0.997145838676816,-3.8400725027427,-3.37280350388349
"200303-012.wav_306",1,0.04,0.240022675736903,8.8,9.2,30,"0.2_no.fm_no.am_no.harm_5_mx","long","no_fm","no.am","mx2","Mexico_DF",9,"frq:_9_dur:_long_no.am_no_fm","200303-000.wav_306-1",0.184145314433789,0.791143403271902,75.32928447681,52.9872112377384,NA,-0.0498167442984387,0.534861297568033,0.471265734423769,0.988638531061928,1.2693651226763,-0.210923279873635
"200303-026.wav_306",1,0.04,0.240022675736903,8.8,9.2,30,"0.2_no.fm_no.am_no.harm_5_mx","long","no_fm","no.am","mx3","Mexico_DF",9,"frq:_9_dur:_long_no.am_no_fm","200303-000.wav_306-1",0.0460600289959398,0.979815180366077,41.9723846583796,51.9775932028019,6.58513050962879,9.92282570482615,0.930234780808828,0.231572306323565,0.999992066825891,0.747113495186416,-13.8428993763026
"200303-027.wav_306",1,0.04,0.240022675736903,8.8,9.2,30,"0.2_no.fm_no.am_no.harm_5_mx","long","no_fm","no.am","mx3","Mexico_DF",9,"frq:_9_dur:_long_no.am_no_fm","200303-000.wav_306-1",0.0464867833742016,0.977240718139614,42.8007968944211,52.9748839140488,4.75477477574153,8.71935791237606,0.97648467434918,0.171548696014961,0.999933435953147,-8.38224516878905,-16.82988675262
"200303-000.wav_351",1,0.04,0.240022675737017,7.8,8.2,1,"0.2_no.fm_no.am_no.harm_50_mx","long","no_fm","no.am","mx1","Mexico_DF",8,"frq:_8_dur:_long_no.am_no_fm","200303-000.wav_351-1",NA,NA,NA,59.4809898641613,51.4153485645328,51.4386543692621,NA,NA,NA,5.2826048681273,-38.7773485996989
"200303-001.wav_351",1,0.04,0.240022675737003,7.8,8.2,30,"0.2_no.fm_no.am_no.harm_50_mx","long","no_fm","no.am","mx1","Mexico_DF",8,"frq:_8_dur:_long_no.am_no_fm","200303-000.wav_351-1",0.0671912132828061,0.964967560601574,42.7824278979487,51.8995479844692,15.2217595687254,16.6102761838631,0.9414899800075,0.101567058672482,0.999901989504396,-0.788044733959466,-17.5824246661626
"200303-009.wav_351",1,0.04,0.240022675737003,7.8,8.2,30,"0.2_no.fm_no.am_no.harm_50_mx","long","no_fm","no.am","mx1","Mexico_DF",8,"frq:_8_dur:_long_no.am_no_fm","200303-000.wav_351-1",0.0312906715368776,0.989770443360987,29.9055505516365,52.925012590434,7.34469905698924,10.4471919129915,0.97091224176348,0.105710889803431,0.999908917202966,-4.73376289989536,-16.0659466445879
"200303-011.wav_351",1,0.04,0.240022675737003,7.8,8.2,30,"0.2_no.fm_no.am_no.harm_50_mx","long","no_fm","no.am","mx2","Mexico_DF",8,"frq:_8_dur:_long_no.am_no_fm","200303-000.wav_351-1",0.0505609204545962,0.979293945240202,42.0724506714301,53.3335069755649,8.05669012180538,10.9513946705942,0.926374585614093,0.209229231866342,0.999347702905038,0.932370511741264,-9.31826344854133
"200303-012.wav_351",1,0.04,0.240022675737003,7.8,8.2,30,"0.2_no.fm_no.am_no.harm_50_mx","long","no_fm","no.am","mx2","Mexico_DF",8,"frq:_8_dur:_long_no.am_no_fm","200303-000.wav_351-1",0.0967417586800288,0.928342657430394,89.1285869027926,49.8005833299282,-6.18171854901541,3.4684503555202,0.849656852543757,0.294501062646446,0.997559763829343,0.540838613338169,-5.10122702692875
"200303-026.wav_351",1,0.04,0.240022675736989,7.8,8.2,30,"0.2_no.fm_no.am_no.harm_50_mx","long","no_fm","no.am","mx3","Mexico_DF",8,"frq:_8_dur:_long_no.am_no_fm","200303-000.wav_351-1",0.100931390339502,0.925374188617615,50.3821056865912,49.8043737712296,2.44113824589061,7.32664741685609,0.92150145834367,0.223032193105994,0.99891807851468,-2.9956667452425,-7.03864043293505
"200303-027.wav_351",1,0.04,0.240022675737017,7.8,8.2,30,"0.2_no.fm_no.am_no.harm_50_mx","long","no_fm","no.am","mx3","Mexico_DF",8,"frq:_8_dur:_long_no.am_no_fm","200303-000.wav_351-1",0.119461815940801,0.906188984141588,53.4707900484822,51.5929012938499,-12.3854610568592,1.87043093846417,0.894574407155659,0.30659627523624,0.998952019999811,1.0756415133843,-0.575003063248089
"200303-000.wav_352",1,0.04,0.240022675737017,1.3,1.7,1,"0.2_no.fm_no.am_no.harm_51_mx","long","no_fm","no.am","mx1","Mexico_DF",1.5,"frq:_1.5_dur:_long_no.am_no_fm","200303-000.wav_352-1",NA,NA,NA,59.8969238736489,41.1549515906434,41.2306649504326,NA,NA,NA,5.45650686474191,-43.0731063054275
"200303-001.wav_352",1,0.04,0.240022675737003,1.3,1.7,30,"0.2_no.fm_no.am_no.harm_51_mx","long","no_fm","no.am","mx1","Mexico_DF",1.5,"frq:_1.5_dur:_long_no.am_no_fm","200303-000.wav_352-1",0.0416636854073166,0.987226398254983,9.79029224115175,56.0612947440673,0.780623115702863,6.41967809584297,0.948540273655192,0.116615071965825,0.999997466591626,-1.31480665176525,-9.96956669244327
"200303-009.wav_352",1,0.04,0.240022675737003,1.3,1.7,30,"0.2_no.fm_no.am_no.harm_51_mx","long","no_fm","no.am","mx1","Mexico_DF",1.5,"frq:_1.5_dur:_long_no.am_no_fm","200303-000.wav_352-1",0.0201873033490267,0.99636949190999,6.9766382463722,57.0238798052061,6.37895495144529,9.78296359123861,0.983712543986598,0.159814077059358,0.999787587985727,0.257641586626857,-7.98166285483688
"200303-011.wav_352",1,0.04,0.240022675737003,1.3,1.7,30,"0.2_no.fm_no.am_no.harm_51_mx","long","no_fm","no.am","mx2","Mexico_DF",1.5,"frq:_1.5_dur:_long_no.am_no_fm","200303-000.wav_352-1",0.122495648388074,0.907439307486591,20.0468718037749,53.7031752609595,-8.16021184446089,2.86548951080157,0.844287080464189,0.270736156532874,0.999604338433887,6.04741242234563,2.24429711999241
"200303-012.wav_352",1,0.04,0.240022675737003,1.3,1.7,30,"0.2_no.fm_no.am_no.harm_51_mx","long","no_fm","no.am","mx2","Mexico_DF",1.5,"frq:_1.5_dur:_long_no.am_no_fm","200303-000.wav_352-1",0.0138272905292615,0.998351820246247,18.7189574489188,53.3076492945688,NA,-1.0833502590146,0.990042580989043,0.0863293208038503,0.999973761410383,-14.0469921128941,-3.70758766598246
"200303-026.wav_352",1,0.04,0.240022675736989,1.3,1.7,30,"0.2_no.fm_no.am_no.harm_51_mx","long","no_fm","no.am","mx3","Mexico_DF",1.5,"frq:_1.5_dur:_long_no.am_no_fm","200303-000.wav_352-1",0.0385735785240938,0.988698311630197,3.90424658603598,58.224352737213,12.235985499557,14.1355765121495,0.979512348188255,0.0759842813714683,0.999910496773659,5.01756899550435,-10.8370150394994
"200303-027.wav_352",1,0.04,0.240022675737017,1.3,1.7,30,"0.2_no.fm_no.am_no.harm_51_mx","long","no_fm","no.am","mx3","Mexico_DF",1.5,"frq:_1.5_dur:_long_no.am_no_fm","200303-000.wav_352-1",0.030612327201399,0.992825829384512,10.4229645057863,55.9712922545963,9.8957891271914,12.3075614168596,0.965334654612174,0.0769695645267249,0.999993692569912,-2.80194128516908,-6.72784219814985
"200303-000.wav_353",1,0.04,0.240022675736932,4.3,4.7,1,"0.2_no.fm_no.am_no.harm_52_mx","long","no_fm","no.am","mx1","Mexico_DF",4.5,"frq:_4.5_dur:_long_no.am_no_fm","200303-000.wav_353-1",NA,NA,NA,58.4778437954458,40.6592000919429,40.7393400779534,NA,NA,NA,10.7215705191803,-29.8584770455526
"200303-001.wav_353",1,0.04,0.240022675736903,4.3,4.7,30,"0.2_no.fm_no.am_no.harm_52_mx","long","no_fm","no.am","mx1","Mexico_DF",4.5,"frq:_4.5_dur:_long_no.am_no_fm","200303-000.wav_353-1",0.030106472105023,0.994117160445811,17.8991764976711,53.7221480542375,18.7918960025834,19.736789879624,0.991028065897928,0.0516998009403245,0.999985327090362,-0.157754566567107,-19.9060913708394
"200303-009.wav_353",1,0.04,0.240022675736903,4.3,4.7,30,"0.2_no.fm_no.am_no.harm_52_mx","long","no_fm","no.am","mx1","Mexico_DF",4.5,"frq:_4.5_dur:_long_no.am_no_fm","200303-000.wav_353-1",0.0737347134635885,0.965690749799933,26.3325482323244,52.4910597479935,4.61368455078465,8.63023869509131,0.914203732669279,0.152126476343898,0.999649227736944,2.2340429803881,-5.02957124913127
"200303-011.wav_353",1,0.04,0.240022675736903,4.3,4.7,30,"0.2_no.fm_no.am_no.harm_52_mx","long","no_fm","no.am","mx2","Mexico_DF",4.5,"frq:_4.5_dur:_long_no.am_no_fm","200303-000.wav_353-1",0.0536860196971268,0.974619410337995,30.3848330983992,52.5676388821417,4.11026959826526,8.31662827509063,0.945260956807447,0.154985400384685,0.999962916957205,0.425228048043314,-11.1727100203058
"200303-012.wav_353",1,0.04,0.240022675736903,4.3,4.7,30,"0.2_no.fm_no.am_no.harm_52_mx","long","no_fm","no.am","mx2","Mexico_DF",4.5,"frq:_4.5_dur:_long_no.am_no_fm","200303-000.wav_353-1",0.0678074693965789,0.970574762638013,39.1674247526413,54.9748830929691,9.29994235093156,11.8599753436097,0.951432187475386,0.160827661789456,0.999745385521523,1.83468177801397,-9.65036182464922
"200303-026.wav_353",1,0.04,0.240022675736903,4.3,4.7,30,"0.2_no.fm_no.am_no.harm_52_mx","long","no_fm","no.am","mx3","Mexico_DF",4.5,"frq:_4.5_dur:_long_no.am_no_fm","200303-000.wav_353-1",0.0704985696182884,0.950541822512615,9.02017713658857,55.4086243318314,16.2773330565262,17.5177514850831,0.94215499205737,0.0547131784541383,0.999987942640052,14.0111876695383,-8.56125519800148
"200303-027.wav_353",1,0.04,0.240022675736903,4.3,4.7,30,"0.2_no.fm_no.am_no.harm_52_mx","long","no_fm","no.am","mx3","Mexico_DF",4.5,"frq:_4.5_dur:_long_no.am_no_fm","200303-000.wav_353-1",0.0445039657603754,0.98764419236602,26.2923392511363,53.9883588038186,10.9139036115574,13.0895718129272,0.959072397453471,0.123428302687097,0.999978197825838,-3.30532924566129,-17.8849870879266
"200303-000.wav_354",1,0.04,0.240022675737017,8.8,9.2,1,"0.2_no.fm_no.am_no.harm_53_mx","long","no_fm","no.am","mx1","Mexico_DF",9,"frq:_9_dur:_long_no.am_no_fm","200303-000.wav_354-1",NA,NA,NA,58.7291369961903,49.3212047733904,49.3508539493868,NA,NA,NA,0.308273917186506,-36.743445581387
"200303-001.wav_354",1,0.04,0.240022675737003,8.8,9.2,30,"0.2_no.fm_no.am_no.harm_53_mx","long","no_fm","no.am","mx1","Mexico_DF",9,"frq:_9_dur:_long_no.am_no_fm","200303-000.wav_354-1",0.0429745673490591,0.983069698909066,42.4345481067604,52.1454180581136,14.1716333023627,15.7235133503464,0.968649545155611,0.087835792581607,0.999921292268129,-4.28231598364151,-16.6209957779
"200303-009.wav_354",1,0.04,0.240022675737003,8.8,9.2,30,"0.2_no.fm_no.am_no.harm_53_mx","long","no_fm","no.am","mx1","Mexico_DF",9,"frq:_9_dur:_long_no.am_no_fm","200303-000.wav_354-1",0.0528296981341722,0.960925480090115,50.3834971487261,52.8235338490788,5.10796413487771,8.94477687432461,0.951004320644225,0.271593853151237,0.999993677345447,-3.7198200091345,-8.87408094971471
"200303-011.wav_354",1,0.04,0.240022675737003,8.8,9.2,30,"0.2_no.fm_no.am_no.harm_53_mx","long","no_fm","no.am","mx2","Mexico_DF",9,"frq:_9_dur:_long_no.am_no_fm","200303-000.wav_354-1",0.18722756035149,0.825923863777817,71.8577025872593,53.4223609226212,-9.33468798357979,2.55117664831261,0.706656037304619,0.381682291738888,0.998305834143078,0.524131226530103,-1.27297363169431
"200303-012.wav_354",1,0.04,0.240022675737003,8.8,9.2,30,"0.2_no.fm_no.am_no.harm_53_mx","long","no_fm","no.am","mx2","Mexico_DF",9,"frq:_9_dur:_long_no.am_no_fm","200303-000.wav_354-1",0.0927831689668771,0.926430346416102,75.4667061862129,55.3165905831661,-3.60942169711073,4.40204232274068,0.879425211263909,0.288289512565124,0.998281752382242,0.784607262467044,-5.01459322391956
"200303-026.wav_354",1,0.04,0.240022675737017,8.8,9.2,30,"0.2_no.fm_no.am_no.harm_53_mx","long","no_fm","no.am","mx3","Mexico_DF",9,"frq:_9_dur:_long_no.am_no_fm","200303-000.wav_354-1",0.0713798780782787,0.937641990207738,55.3808165113016,51.6560522488904,0.852270974576294,6.45718445420158,0.87562778344345,0.236252353594242,0.998643823837844,3.53401085991414,-2.76333999159155
"200303-027.wav_354",1,0.04,0.240022675736989,8.8,9.2,30,"0.2_no.fm_no.am_no.harm_53_mx","long","no_fm","no.am","mx3","Mexico_DF",9,"frq:_9_dur:_long_no.am_no_fm","200303-000.wav_354-1",0.166345381633464,0.793225615580215,87.0204982326087,51.4196728511688,-16.7980097599195,1.17290105828701,0.657033550848246,0.375634398629773,0.999706156128095,0.78291567401507,-1.18982799630675
"200303-000.wav_355",1,0.04,0.240022675737017,3.8,4.2,1,"0.2_no.fm_no.am_no.harm_54_mx","long","no_fm","no.am","mx1","Mexico_DF",4,"frq:_4_dur:_long_no.am_no_fm","200303-000.wav_355-1",NA,NA,NA,59.9474630899875,46.8524739186031,46.891847588639,NA,NA,NA,2.18348551300864,-40.1697017698996
"200303-001.wav_355",1,0.04,0.240022675737003,3.8,4.2,30,"0.2_no.fm_no.am_no.harm_54_mx","long","no_fm","no.am","mx1","Mexico_DF",4,"frq:_4_dur:_long_no.am_no_fm","200303-000.wav_355-1",0.0147715541576509,0.998170894474463,12.2028549891194,55.2919712164432,24.0987045450005,24.6243250549468,0.990808639223673,0.019926810849922,0.999848742836688,7.0470512403278,-19.0361989294917
"200303-009.wav_355",1,0.04,0.240022675737003,3.8,4.2,30,"0.2_no.fm_no.am_no.harm_54_mx","long","no_fm","no.am","mx1","Mexico_DF",4,"frq:_4_dur:_long_no.am_no_fm","200303-000.wav_355-1",0.0297170553692761,0.991951469016062,18.1668544912301,54.5089014849921,7.86429188554947,10.8139600598866,0.979516278183679,0.117287090825422,0.999961982813008,0.768633459863941,-11.563994318935
"200303-011.wav_355",1,0.04,0.240022675737003,3.8,4.2,30,"0.2_no.fm_no.am_no.harm_54_mx","long","no_fm","no.am","mx2","Mexico_DF",4,"frq:_4_dur:_long_no.am_no_fm","200303-000.wav_355-1",0.0556358865018236,0.981305236248357,16.4597088416713,54.4598158918313,15.9524290552234,17.2367931749459,0.970607759855531,0.0670518476347297,0.999998637980511,8.22231795650045,-14.1184162911561
